FEN,Player,Move,Score,Mate
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Rh3,0.0,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Rg3,-2.83,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Rf3,-0.24,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Re3,-0.33,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Rd2,-3.52,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Rdd1,-0.25,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qh5,0.07,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qg4,0.47,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qxe4,-1.91,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qf3,-0.08,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qe3,-0.03,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qd2,-7.32,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qc2,-0.19,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qf1,-0.32,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Qd1,0.01,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Kh1,-0.21,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Kf1,-0.4,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Rf1,-0.04,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Red1,0.07,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Rc1,-0.02,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Rb1,-0.14,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,Ra1,-0.11,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,c4,0.09,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,h3,-0.02,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,g3,-0.2,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,f3,-0.88,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,b3,0.0,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,a3,-0.03,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,h4,-1.54,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,g4,-0.89,False
r2qr1k1/4bppp/2p1p3/p2pP3/N3nB2/2PR4/PP2QPPP/4R1K1 w - - 3 18,WHITE,b4,-6.05,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rh8,-0.03,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rg8,-6.52,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Re8,-6.46,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rd8,-7.29,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rfc8,-12.89,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rb8,-11.7,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Ra8,-0.03,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Kh8,-10.97,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Kg8,-7.08,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Kh7,-0.05,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qh7,-17.87,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qg6,-0.07,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qf5,-11.11,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qxe5+,-0.07,True
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qh4+,0.0,True
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qg4,-0.28,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qf4+,-13.55,True
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qxd4,-0.09,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qxf3,-8.14,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qe3,-19.88,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qd3,-23.05,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qe2,0.0,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Qe1,-11.86,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rcc8,-0.08,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rc7,-2.75,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rc6,-7.29,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rc5,-11.36,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rc4,-6.9,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rc3,-14.24,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rxg2+,-6.49,True
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rf2,-15.89,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Re2,-3.54,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rd2,-1.19,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rb2,-15.45,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Ra2,-7.0,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,Rc1,-11.09,False
5r2/1P3pk1/4pR1p/3pP1pP/3Pq3/5R2/2r3PK/Q7 b - - 0 71,BLACK,g4,-7.43,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Kh8,-2.5,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Kf8,-6.67,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Rf8,-0.08,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Red8,-1.24,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Rec8,-1.02,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Reb8,-0.07,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Rad8,-0.83,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Rac8,-0.96,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Rab8,-0.16,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Ra7,-7.02,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Ra6,-2.15,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Bf8,-0.97,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Bd8,-2.7,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Bf6,-6.63,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Bd6,-6.75,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Bg5,-2.08,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Bc5,-0.65,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Bh4,-3.0,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Bb4,-6.0,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Ba3,-6.78,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qb8,-1.75,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qd7,-1.41,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qb7,-1.33,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qc6,-1.85,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qb6,-10.18,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qa6,-1.81,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qc5,-6.6,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qc4,-1.18,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qb4,-10.09,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qa4,-1.99,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qxd3,-5.18,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qb3,-10.74,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,Qxb2,-9.71,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,h6,-0.68,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,g6,-1.09,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,f6,-4.78,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,a4,0.0,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,h5,-1.71,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,g5,-3.97,False
r3r1k1/4bppp/4p3/pq1pP3/3B4/2PR4/PP2Q1PP/5RK1 b - - 3 23,BLACK,f5,-5.38,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qh8,-0.07,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qg8,-143.38,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qg7,-0.07,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qf7+,-0.05,True
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qe7,-73.9,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qd7,-145.38,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qc7,-0.09,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qb7,-0.17,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qa7,-0.06,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qxh6+,-0.06,True
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qg6+,-0.1,True
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qf5,-0.05,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qe4,-0.08,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qd3,-9.17,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qc2,-9.71,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Qb1,-0.04,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Kh2,-10.31,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,Kh1,-0.06,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,exf6,0.0,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,g3,-48.28,False
1q6/7Q/4pr1p/3pP1pk/3P4/8/6P1/6K1 w - - 0 81,WHITE,g4+,-8.5,True
6r1/r3qppk/4p2p/3pP3/3P2R1/1P1Q2RP/6PK/8 b - - 21 41,BLACK,Kh8,-0.27,False
6r1/r3qppk/4p2p/3pP3/3P2R1/1P1Q2RP/6PK/8 b - - 21 41,BLACK,g6,-1.0,False
6r1/r3qppk/4p2p/3pP3/3P2R1/1P1Q2RP/6PK/8 b - - 21 41,BLACK,f5,-25.57,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Rg8,-12.92,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Be7,-11.55,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Bd6,-11.94,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Bc5,-11.94,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Bb4+,-8.89,True
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Ba3,-12.69,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Qe7,-11.66,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Qc7,-5.5,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Qb6,-2.48,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Qa5+,-15.04,True
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Rb8,-12.29,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Ng8,-12.09,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Nh5,-12.97,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Nd5,-12.16,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Ng4,-12.06,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,Nxe4,-10.94,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,dxc6,-0.07,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,bxc6,-0.06,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,h6,-11.94,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,g6,-12.12,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,d6,-12.17,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,b6,-12.01,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,a6,-12.0,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,e5,-12.13,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,h5,-12.04,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,g5,-13.18,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,d5,-11.86,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,b5,-12.71,False
r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,BLACK,a5,-12.32,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Kh7,-0.63,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Rf8,-6.59,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Re8,-5.81,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Rd8,-5.75,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Rc8,-6.07,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Rb8,-6.21,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Rga8,-5.65,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qf8,-0.08,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qe8,-0.59,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qd8,0.0,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qd7,-0.16,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qc7,-0.38,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qb7,-3.23,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qf6,-11.1,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qd6,-8.71,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qg5,-8.86,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qc5,-9.42,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qh4,-14.26,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qb4,-0.27,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Qa3,-0.12,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Raa8,-0.08,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Rd7,-0.06,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Rc7,-0.19,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Rb7,0.0,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Ra6,-0.73,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Ra5,-0.68,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Ra4,-7.85,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Ra3,-0.26,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Ra2,-0.57,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,Ra1,-7.56,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,g6,-1.29,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,f6,-0.44,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,h5,-5.25,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,g5,-0.75,False
6rk/r3qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 27 44,BLACK,f5,-0.43,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Kh7,-0.47,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rf8,-7.12,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Re8,-5.94,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rd8,-6.29,False
